 # poloidal flux, toroidal flux, q profile
  -3.0417782392866549E-003   0.0000000000000000        1.2413141287006988     
  -2.9883785462083167E-003   5.6309439824819745E-005   1.2413141287006988     
  -2.9349788531299781E-003   1.1984552042947618E-004   1.2413141287006988     
  -2.8815791600516399E-003   1.8613131391589829E-004   1.2880824872265608     
  -2.8281794669733017E-003   2.5491452339337911E-004   1.3323442116863888     
  -2.7747797738949635E-003   3.2606129537213273E-004   1.3958348869722010     
  -2.7213800808166249E-003   4.0059844992448575E-004   1.4507280191824403     
  -2.6679803877382863E-003   4.7806688088897420E-004   1.5198095718203402     
  -2.6145806946599481E-003   5.5922424556170095E-004   1.5872406204674414     
  -2.5611810015816099E-003   6.4398240753613340E-004   1.6658086570903954     
  -2.5077813085032717E-003   7.3293607855199922E-004   1.7504690968994423     
  -2.4543816154249335E-003   8.2641059106954527E-004   1.8402715819215609     
  -2.4009819223465949E-003   9.2468052872494533E-004   1.9442057115865841     
  -2.3475822292682567E-003   1.0285005170048210E-003   2.0546724233550071     
  -2.2941825361899185E-003   1.1382193937885038E-003   2.1755589986263333     
  -2.2407828431115799E-003   1.2543935765889677E-003   2.3220963161413892     
  -2.1873831500332417E-003   1.3783928071692576E-003   2.4666435785001912     
  -2.1339834569549031E-003   1.5101108171948227E-003   2.6560029853625546     
  -2.0805837638765653E-003   1.6519405614283320E-003   2.8496343079957458     
  -2.0271840707982267E-003   1.8041101588608087E-003   3.0900860280790847     
  -1.9737843777198885E-003   1.9691198043458929E-003   3.3676772500223260     
  -1.9203846846415501E-003   2.1489527358839878E-003   3.6950461521811411     
  -1.8669849915632119E-003   2.3462670663207553E-003   4.1214438043501618     
  -1.8135852984848735E-003   2.5663509005126733E-003   4.6707792390740170     
  -1.7601856054065353E-003   2.8157690783158999E-003   5.4555086268648489     
  -1.7067859123281969E-003   3.1070915645767102E-003   0.0000000000000000     
