 # poloidal flux, toroidal flux, q profile
  -2.9229293092159379E-003   0.0000000000000000        1.2367295682603419     
  -2.8675272678307705E-003   5.7991318520566660E-005   1.2367295682603419     
  -2.8121252264456031E-003   1.2352041740940894E-004   1.2367295682603419     
  -2.7567231850604361E-003   1.9203776013242808E-004   1.2830853812362888     
  -2.7013211436752687E-003   2.6312330952438424E-004   1.3249129825255708     
  -2.6459191022901018E-003   3.3652619341401090E-004   1.3962487668101777     
  -2.5905170609049344E-003   4.1388122537681731E-004   1.4467113047172799     
  -2.5351150195197670E-003   4.9403198495315357E-004   1.5212234083774510     
  -2.4797129781346000E-003   5.7831086718016585E-004   1.5889079773437624     
  -2.4243109367494326E-003   6.6633961269818760E-004   1.6701910476960327     
  -2.3689088953642652E-003   7.5887160624377929E-004   1.7572283237322490     
  -2.3135068539790983E-003   8.5622564255838092E-004   1.8488665953109000     
  -2.2581048125939313E-003   9.5865662618744814E-004   1.9563672057630481     
  -2.2027027712087635E-003   1.0670433630857177E-003   2.0693771189440686     
  -2.1473007298235965E-003   1.1816910798709745E-003   2.1938073913791651     
  -2.0918986884384295E-003   1.3032324877592482E-003   2.3419625085987259     
  -2.0364966470532622E-003   1.4329819915831453E-003   2.4948219134001706     
  -1.9810946056680948E-003   1.5712002184779640E-003   2.6791725140612570     
  -1.9256925642829276E-003   1.7196318449799882E-003   2.8799065718163628     
  -1.8702905228977606E-003   1.8791845480571727E-003   3.1223462984309927     
  -1.8148884815125930E-003   2.0521689069016714E-003   3.3879015088215465     
  -1.7594864401274260E-003   2.2398655665022723E-003   3.7105210279898646     
  -1.7040843987422589E-003   2.4454360060554999E-003   4.1107255300807539     
  -1.6486823573570917E-003   2.6731785919960971E-003   4.5890684545682028     
  -1.5932803159719243E-003   2.9274223524354509E-003   5.2195525587470373     
  -1.5378782745867571E-003   3.2165962193072095E-003   0.0000000000000000     
