 # poloidal flux, toroidal flux, q profile
  -2.5065627789310832E-003   0.0000000000000000        1.1999739772309268
  -2.4532008436272124E-003   5.4505499575153395E-005   1.1999739772309268
  -2.3998389083233411E-003   1.1624784337947695E-004   1.1999739772309268
  -2.3464769730194702E-003   1.8028077711880225E-004   1.2225075030127170
  -2.2931150377155994E-003   2.4551614340306355E-004   1.2869376149744081
  -2.2397531024117285E-003   3.1418962515344576E-004   1.3143743628945108
  -2.1863911671078573E-003   3.8432718487128967E-004   1.3776839121572255
  -2.1330292318039864E-003   4.5784306466100722E-004   1.4213769837340489
  -2.0796672965001156E-003   5.3369049130943462E-004   1.4798485343409609
  -2.0263053611962447E-003   6.1265807305846507E-004   1.5439815805615722
  -1.9729434258923735E-003   6.9504791827076061E-004   1.6054843229085753
  -1.9195814905885026E-003   7.8071966884118689E-004   1.6787327885395797
  -1.8662195552846318E-003   8.7030009929572264E-004   1.7543658734993071
  -1.8128576199807605E-003   9.6391645753671228E-004   1.8396854856183322
  -1.7594956846768896E-003   1.0620856353997479E-003   1.9258853914689842
  -1.7061337493730188E-003   1.1648546070619859E-003   2.0312552237837491
  -1.6527718140691475E-003   1.2732463168991849E-003   2.1366537332616629
  -1.5994098787652767E-003   1.3872622951802678E-003   2.2547645027992287
  -1.5460479434614058E-003   1.5075808927041048E-003   2.3949867599115202
  -1.4926860081575348E-003   1.6353820212401311E-003   2.5368602127273241
  -1.4393240728536637E-003   1.7707537917866511E-003   2.7049326009582222
  -1.3859621375497929E-003   1.9150942302403149E-003   2.8977784641748014
  -1.3326002022459220E-003   2.0697252971705609E-003   3.0992391951876019
  -1.2792382669420510E-003   2.2351066985953831E-003   3.3555120710550161
  -1.2258763316381801E-003   2.4141633166423785E-003   3.6315184490048669
  -1.1725143963343091E-003   2.6079481691729904E-003   0.0000000000000000
