# -------------------------------------------------------------------------
#     2019 12/12  17:50
# -------------------------------------------------------------------------
# frame length of x-direction[m]: 0.500    
# frame length of z-direction(/2, if isym=0)[m]: 0.200    
# minimum of x[m]: 0.200    
# isym=1 if updown symmtric, 0 otherwise:  0
# plasma current "Ip"[MA]: 0.360E-02
# position of mgnetic axis [m]: ( 0.334      0.00    )
# ellipticity "kappa":  1.12    
# triangularity "delta":-0.533E-01
# safety factor on magnetic axis "q0":  1.10    
# internal inductance "li":  1.13    
# poloidal beta "beta_p":  0.00    
# -------------------------------------------------------------------------
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00  0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00  0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00  0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00  0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3940000E+00  0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.4030000E+00  0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00  0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.0000000E+00  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.1000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.2000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.3000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.4000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.5000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00  0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4200000E+00 -0.6000000E-01  0.4081633E-03  0.4081633E-03
l   0.4110000E+00 -0.7500000E-01  0.4081633E-03  0.4081633E-03
l   0.4030000E+00 -0.9000000E-01  0.4081633E-03  0.4081633E-03
l   0.3940000E+00 -0.1050000E+00  0.4081633E-03  0.4081633E-03
l   0.3860000E+00 -0.1200000E+00  0.4081633E-03  0.4081633E-03
l   0.3770000E+00 -0.1350000E+00  0.4081633E-03  0.4081633E-03
l   0.3690000E+00 -0.1500000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2700000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2800000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.2900000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3000000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3100000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3200000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3300000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3400000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3500000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
l   0.3600000E+00 -0.1650000E+00  0.4081633E-03  0.4081633E-03
s   0.4178817E+00  0.0000000E+00  0.4081633E-03  0.4081633E-03
s   0.4164898E+00  0.1641685E-01  0.4081633E-03  0.4081633E-03
s   0.4127405E+00  0.3263333E-01  0.4081633E-03  0.4081633E-03
s   0.4063569E+00  0.4837628E-01  0.4081633E-03  0.4081633E-03
s   0.3972781E+00  0.6332141E-01  0.4081633E-03  0.4081633E-03
s   0.3852080E+00  0.7670307E-01  0.4081633E-03  0.4081633E-03
s   0.3702925E+00  0.8772236E-01  0.4081633E-03  0.4081633E-03
s   0.3529633E+00  0.9555301E-01  0.4081633E-03  0.4081633E-03
s   0.3339567E+00  0.9922500E-01  0.4081633E-03  0.4081633E-03
s   0.3144672E+00  0.9798045E-01  0.4081633E-03  0.4081633E-03
s   0.2958127E+00  0.9208769E-01  0.4081633E-03  0.4081633E-03
s   0.2792052E+00  0.8194133E-01  0.4081633E-03  0.4081633E-03
s   0.2652259E+00  0.6873078E-01  0.4081633E-03  0.4081633E-03
s   0.2542603E+00  0.5325141E-01  0.4081633E-03  0.4081633E-03
s   0.2466501E+00  0.3616358E-01  0.4081633E-03  0.4081633E-03
s   0.2421552E+00  0.1826045E-01  0.4081633E-03  0.4081633E-03
s   0.2405817E+00  0.1143476E-16  0.4081633E-03  0.4081633E-03
s   0.2421552E+00 -0.1826045E-01  0.4081633E-03  0.4081633E-03
s   0.2466501E+00 -0.3616358E-01  0.4081633E-03  0.4081633E-03
s   0.2542603E+00 -0.5325141E-01  0.4081633E-03  0.4081633E-03
s   0.2652259E+00 -0.6873078E-01  0.4081633E-03  0.4081633E-03
s   0.2792052E+00 -0.8194133E-01  0.4081633E-03  0.4081633E-03
s   0.2958127E+00 -0.9208769E-01  0.4081633E-03  0.4081633E-03
s   0.3144672E+00 -0.9798045E-01  0.4081633E-03  0.4081633E-03
s   0.3339567E+00 -0.9922500E-01  0.4081633E-03  0.4081633E-03
s   0.3529633E+00 -0.9555301E-01  0.4081633E-03  0.4081633E-03
s   0.3702925E+00 -0.8772236E-01  0.4081633E-03  0.4081633E-03
s   0.3852080E+00 -0.7670307E-01  0.4081633E-03  0.4081633E-03
s   0.3972781E+00 -0.6332141E-01  0.4081633E-03  0.4081633E-03
s   0.4063569E+00 -0.4837628E-01  0.4081633E-03  0.4081633E-03
s   0.4127405E+00 -0.3263333E-01  0.4081633E-03  0.4081633E-03
s   0.4164898E+00 -0.1641685E-01  0.4081633E-03  0.4081633E-03
o   0.3339567E+00  0.0000000E+00  0.8163265E-03  0.8163265E-03
