# -------------------------------------------------------------------------
#     2020  2/18  14:41
# -------------------------------------------------------------------------
# frame length of x-direction[m]: 0.500
# frame length of z-direction(/2, if isym=0)[m]: 0.200
# minimum of x[m]: 0.200
# isym=1 if updown symmtric, 0 otherwise:  0
# plasma current "Ip"[MA]: 0.360E-02
# position of mgnetic axis [m]: (  0.3308362E+00,  0.3321145E-16)
# position of x-point [m]: (  0.1653834E-06, -0.8008714E+27)
# ellipticity "kappa":  1.56
# triangularity "delta":-0.526E-01
# safety factor at magnetic axis "q0":  1.10
# poloidal flux at magnetic axis "psi0": -0.4735014E-03
# poloidal flux at LCFS "psi_LCFS": -0.2529762E-03
# internal inductance "li":  1.22
# poloidal beta "beta_p":  0.00
# -------------------------------------------------------------------------
#mesh   50  49
#datatype  1
#width  1 2
#data
  0.2000000E+00 -0.2000000E+00 -0.1662080E-03
  0.2000000E+00 -0.1916667E+00 -0.1622150E-03
  0.2000000E+00 -0.1833333E+00 -0.1588423E-03
  0.2000000E+00 -0.1750000E+00 -0.1560655E-03
  0.2000000E+00 -0.1666667E+00 -0.1538578E-03
  0.2000000E+00 -0.1583333E+00 -0.1521906E-03
  0.2000000E+00 -0.1500000E+00 -0.1510336E-03
  0.2000000E+00 -0.1416667E+00 -0.1503544E-03
  0.2000000E+00 -0.1333333E+00 -0.1501185E-03
  0.2000000E+00 -0.1250000E+00 -0.1502885E-03
  0.2000000E+00 -0.1166667E+00 -0.1508239E-03
  0.2000000E+00 -0.1083333E+00 -0.1516806E-03
  0.2000000E+00 -0.1000000E+00 -0.1528103E-03
  0.2000000E+00 -0.9166667E-01 -0.1541607E-03
  0.2000000E+00 -0.8333333E-01 -0.1556754E-03
  0.2000000E+00 -0.7500000E-01 -0.1572949E-03
  0.2000000E+00 -0.6666667E-01 -0.1589573E-03
  0.2000000E+00 -0.5833333E-01 -0.1606003E-03
  0.2000000E+00 -0.5000000E-01 -0.1621631E-03
  0.2000000E+00 -0.4166667E-01 -0.1635889E-03
  0.2000000E+00 -0.3333333E-01 -0.1648268E-03
  0.2000000E+00 -0.2500000E-01 -0.1658341E-03
  0.2000000E+00 -0.1666667E-01 -0.1665774E-03
  0.2000000E+00 -0.8333333E-02 -0.1670327E-03
  0.2000000E+00  0.0000000E+00 -0.1671860E-03
  0.2000000E+00  0.8333333E-02 -0.1670327E-03
  0.2000000E+00  0.1666667E-01 -0.1665774E-03
  0.2000000E+00  0.2500000E-01 -0.1658341E-03
  0.2000000E+00  0.3333333E-01 -0.1648268E-03
  0.2000000E+00  0.4166667E-01 -0.1635889E-03
  0.2000000E+00  0.5000000E-01 -0.1621631E-03
  0.2000000E+00  0.5833333E-01 -0.1606003E-03
  0.2000000E+00  0.6666667E-01 -0.1589573E-03
  0.2000000E+00  0.7500000E-01 -0.1572949E-03
  0.2000000E+00  0.8333333E-01 -0.1556754E-03
  0.2000000E+00  0.9166667E-01 -0.1541607E-03
  0.2000000E+00  0.1000000E+00 -0.1528103E-03
  0.2000000E+00  0.1083333E+00 -0.1516806E-03
  0.2000000E+00  0.1166667E+00 -0.1508239E-03
  0.2000000E+00  0.1250000E+00 -0.1502885E-03
  0.2000000E+00  0.1333333E+00 -0.1501185E-03
